3000508,2013-03-15,48,122425,8.0,,
3045833,2013-03-16,48,122425,22.0,,
3090905,2013-03-17,48,122425,33.0,,
3133636,2013-03-18,48,122425,8.0,,
3175609,2013-03-19,48,122425,15.0,,
3217968,2013-03-20,48,122425,18.0,,
3259210,2013-03-21,48,122425,8.0,,
3301008,2013-03-22,48,122425,13.0,,
3346074,2013-03-23,48,122425,32.0,,
3390172,2013-03-24,48,122425,32.0,,
3432499,2013-03-25,48,122425,17.0,,
3473676,2013-03-26,48,122425,21.0,,
3515130,2013-03-27,48,122425,7.0,,
3557950,2013-03-28,48,122425,10.0,,
3600226,2013-03-29,48,122425,14.0,,
3645095,2013-03-30,48,122425,21.0,,
3688822,2013-03-31,48,122425,39.0,,
3733018,2013-04-01,48,122425,39.0,,
3776433,2013-04-02,48,122425,14.0,,
3819587,2013-04-03,48,122425,12.0,,
3861754,2013-04-04,48,122425,5.0,,
3904127,2013-04-05,48,122425,9.0,,
3949685,2013-04-06,48,122425,15.0,,
3994322,2013-04-07,48,122425,31.0,,
4037097,2013-04-08,48,122425,21.0,,
4078683,2013-04-09,48,122425,21.0,,
4120397,2013-04-10,48,122425,189.0,,
4161802,2013-04-11,48,122425,10.0,,
4203944,2013-04-12,48,122425,18.0,,
4248873,2013-04-13,48,122425,17.0,,
4293095,2013-04-14,48,122425,20.0,,
4335886,2013-04-15,48,122425,9.0,,
4378351,2013-04-16,48,122425,16.0,,
4420574,2013-04-17,48,122425,12.0,,
4461488,2013-04-18,48,122425,10.0,,
4503156,2013-04-19,48,122425,8.0,,
4547910,2013-04-20,48,122425,19.0,,
4592173,2013-04-21,48,122425,18.0,,
4634632,2013-04-22,48,122425,14.0,,
4676327,2013-04-23,48,122425,9.0,,
4717870,2013-04-24,48,122425,22.0,,
4758565,2013-04-25,48,122425,17.0,,
4799950,2013-04-26,48,122425,10.0,,
4844774,2013-04-27,48,122425,12.0,,
4889012,2013-04-28,48,122425,18.0,,
4931404,2013-04-29,48,122425,13.0,,
4973555,2013-04-30,48,122425,10.0,,
5018511,2013-05-01,48,122425,24.0,,
5061772,2013-05-02,48,122425,6.0,,
5104879,2013-05-03,48,122425,15.0,,
5150968,2013-05-04,48,122425,39.0,,
5196707,2013-05-05,48,122425,45.0,,
5239978,2013-05-06,48,122425,15.0,,
5282131,2013-05-07,48,122425,21.0,,
5324217,2013-05-08,48,122425,4.0,,
5366937,2013-05-09,48,122425,5.0,,
5410144,2013-05-10,48,122425,8.0,,
5457127,2013-05-11,48,122425,5.0,,
5501425,2013-05-12,48,122425,11.0,,
5545037,2013-05-13,48,122425,14.0,,
5587813,2013-05-14,48,122425,9.0,,
5630971,2013-05-15,48,122425,13.0,,
5673825,2013-05-16,48,122425,7.0,,
5717091,2013-05-17,48,122425,4.0,,
5763823,2013-05-18,48,122425,13.0,,
5809920,2013-05-19,48,122425,15.0,,
5853930,2013-05-20,48,122425,10.0,,
5896600,2013-05-21,48,122425,24.0,,
5939080,2013-05-22,48,122425,8.0,,
5981689,2013-05-23,48,122425,4.0,,
6026752,2013-05-24,48,122425,9.0,,
6072811,2013-05-25,48,122425,15.0,,
6118022,2013-05-26,48,122425,18.0,,
6161469,2013-05-27,48,122425,12.0,,
6204544,2013-05-28,48,122425,10.0,,
6247602,2013-05-29,48,122425,5.0,,
6290767,2013-05-30,48,122425,2.0,,
6334262,2013-05-31,48,122425,7.0,,
6382637,2013-06-01,48,122425,23.0,,
6430567,2013-06-02,48,122425,26.0,,
6476547,2013-06-03,48,122425,14.0,,
6521370,2013-06-04,48,122425,12.0,,
6566142,2013-06-05,48,122425,10.0,,
6609909,2013-06-06,48,122425,8.0,,
6654227,2013-06-07,48,122425,4.0,,
6701355,2013-06-08,48,122425,13.0,,
6748241,2013-06-09,48,122425,24.0,,
6792855,2013-06-10,48,122425,10.0,,
6835782,2013-06-11,48,122425,10.0,,
6879292,2013-06-12,48,122425,7.0,,
6922192,2013-06-13,48,122425,7.0,,
6965924,2013-06-14,48,122425,5.0,,
7013972,2013-06-15,48,122425,14.0,,
7060006,2013-06-16,48,122425,17.0,,
7105017,2013-06-17,48,122425,8.0,,
7148934,2013-06-18,48,122425,7.0,,
7192352,2013-06-19,48,122425,7.0,,
7235952,2013-06-20,48,122425,8.0,,
7279745,2013-06-21,48,122425,25.0,,
7326914,2013-06-22,48,122425,8.0,,
7373919,2013-06-23,48,122425,15.0,,
7418436,2013-06-24,48,122425,8.0,,
7461932,2013-06-25,48,122425,10.0,,
7505378,2013-06-26,48,122425,5.0,,
7547975,2013-06-27,48,122425,4.0,,
7591991,2013-06-28,48,122425,6.0,,
7640211,2013-06-29,48,122425,19.0,,
7687679,2013-06-30,48,122425,12.0,,
7734460,2013-07-01,48,122425,13.0,,
7780335,2013-07-02,48,122425,9.0,,
7825630,2013-07-03,48,122425,7.0,,
7870311,2013-07-04,48,122425,17.0,,
7915028,2013-07-05,48,122425,3.0,,
7962853,2013-07-06,48,122425,13.0,,
8009885,2013-07-07,48,122425,25.0,,
8054234,2013-07-08,48,122425,12.0,,
8097736,2013-07-09,48,122425,18.0,,
8140645,2013-07-10,48,122425,5.0,,
8183167,2013-07-11,48,122425,7.0,,
8225926,2013-07-12,48,122425,5.0,,
8272158,2013-07-13,48,122425,16.0,,
8317562,2013-07-14,48,122425,15.0,,
8362030,2013-07-15,48,122425,9.0,,
8406129,2013-07-16,48,122425,5.0,,
8449833,2013-07-17,48,122425,7.0,,
8492532,2013-07-18,48,122425,4.0,,
8535838,2013-07-19,48,122425,2.0,,
8582262,2013-07-20,48,122425,13.0,,
8628029,2013-07-21,48,122425,12.0,,
8672628,2013-07-22,48,122425,10.0,,
8716670,2013-07-23,48,122425,7.0,,
8759894,2013-07-24,48,122425,7.0,,
8803613,2013-07-25,48,122425,12.0,,
8847381,2013-07-26,48,122425,4.0,,
8894029,2013-07-27,48,122425,12.0,,
8939646,2013-07-28,48,122425,11.0,,
8983904,2013-07-29,48,122425,11.0,,
9028075,2013-07-30,48,122425,5.0,,
9073505,2013-07-31,48,122425,16.0,,
9120130,2013-08-01,48,122425,14.0,,
9166530,2013-08-02,48,122425,17.0,,
9215421,2013-08-03,48,122425,16.0,,
9262975,2013-08-04,48,122425,27.0,,
9309529,2013-08-05,48,122425,25.0,,
9355090,2013-08-06,48,122425,11.0,,
9400077,2013-08-07,48,122425,11.0,,
9444668,2013-08-08,48,122425,7.0,,
9489400,2013-08-09,48,122425,8.0,,
9536535,2013-08-10,48,122425,12.0,,
9583016,2013-08-11,48,122425,12.0,,
9628656,2013-08-12,48,122425,8.0,,
9673380,2013-08-13,48,122425,13.0,,
9717629,2013-08-14,48,122425,7.0,,
9762154,2013-08-15,48,122425,11.0,,
9807748,2013-08-16,48,122425,9.0,,
9855639,2013-08-17,48,122425,7.0,,
9902718,2013-08-18,48,122425,8.0,,
9948299,2013-08-19,48,122425,9.0,,
9993825,2013-08-20,48,122425,8.0,,
10038746,2013-08-21,48,122425,14.0,,
10082720,2013-08-22,48,122425,4.0,,
10127410,2013-08-23,48,122425,8.0,,
10175170,2013-08-24,48,122425,16.0,,
10222029,2013-08-25,48,122425,22.0,,
10267501,2013-08-26,48,122425,6.0,,
10312249,2013-08-27,48,122425,4.0,,
10356477,2013-08-28,48,122425,11.0,,
10400416,2013-08-29,48,122425,5.0,,
10445872,2013-08-30,48,122425,20.0,,
10494870,2013-08-31,48,122425,25.0,,
10544042,2013-09-01,48,122425,29.0,,
10591766,2013-09-02,48,122425,16.0,,
10638328,2013-09-03,48,122425,14.0,,
10684470,2013-09-04,48,122425,6.0,,
10729661,2013-09-05,48,122425,7.0,,
10774377,2013-09-06,48,122425,6.0,,
10823022,2013-09-07,48,122425,12.0,,
10871189,2013-09-08,48,122425,28.0,,
10916922,2013-09-09,48,122425,12.0,,
10961261,2013-09-10,48,122425,5.0,,
11005493,2013-09-11,48,122425,11.0,,
11048864,2013-09-12,48,122425,4.0,,
11093068,2013-09-13,48,122425,8.0,,
11141266,2013-09-14,48,122425,17.0,,
11189225,2013-09-15,48,122425,13.0,,
11235266,2013-09-16,48,122425,8.0,,
11280249,2013-09-17,48,122425,11.0,,
11324471,2013-09-18,48,122425,5.0,,
11367915,2013-09-19,48,122425,15.0,,
11412500,2013-09-20,48,122425,26.0,,
11460618,2013-09-21,48,122425,9.0,,
11508097,2013-09-22,48,122425,17.0,,
11553769,2013-09-23,48,122425,6.0,,
11598226,2013-09-24,48,122425,5.0,,
11642466,2013-09-25,48,122425,6.0,,
11686005,2013-09-26,48,122425,10.0,,
11730336,2013-09-27,48,122425,8.0,,
11779001,2013-09-28,48,122425,8.0,,
11827165,2013-09-29,48,122425,14.0,,
11873643,2013-09-30,48,122425,9.0,,
11921219,2013-10-01,48,122425,18.0,,
11968433,2013-10-02,48,122425,14.0,,
12014367,2013-10-03,48,122425,12.0,,
12060593,2013-10-04,48,122425,11.0,,
12109722,2013-10-05,48,122425,21.0,,
12157934,2013-10-06,48,122425,17.0,,
12204191,2013-10-07,48,122425,12.0,,
12249389,2013-10-08,48,122425,11.0,,
12293929,2013-10-09,48,122425,16.0,,
12338582,2013-10-10,48,122425,3.0,,
12384907,2013-10-11,48,122425,14.0,,
12432481,2013-10-12,48,122425,10.0,,
12479971,2013-10-13,48,122425,12.0,,
12525580,2013-10-14,48,122425,7.0,,
12570495,2013-10-15,48,122425,3.0,,
12616149,2013-10-16,48,122425,5.0,,
12660959,2013-10-17,48,122425,5.0,,
12705577,2013-10-18,48,122425,5.0,,
12754262,2013-10-19,48,122425,23.0,,
12802872,2013-10-20,48,122425,20.0,,
12848844,2013-10-21,48,122425,12.0,,
12893544,2013-10-22,48,122425,4.0,,
12938335,2013-10-23,48,122425,5.0,,
12982271,2013-10-24,48,122425,7.0,,
13026627,2013-10-25,48,122425,7.0,,
13074844,2013-10-26,48,122425,13.0,,
13123050,2013-10-27,48,122425,34.0,,
13168844,2013-10-28,48,122425,8.0,,
13213433,2013-10-29,48,122425,9.0,,
13257984,2013-10-30,48,122425,7.0,,
13302647,2013-10-31,48,122425,9.0,,
13349599,2013-11-01,48,122425,5.0,,
13399194,2013-11-02,48,122425,20.0,,
13448524,2013-11-03,48,122425,26.0,,
13495953,2013-11-04,48,122425,15.0,,
13544716,2013-11-05,48,122425,17.0,,
13593482,2013-11-06,48,122425,16.0,,
13641011,2013-11-07,48,122425,9.0,,
13688856,2013-11-08,48,122425,9.0,,
13740255,2013-11-09,48,122425,17.0,,
13791861,2013-11-10,48,122425,23.0,,
13840363,2013-11-11,48,122425,12.0,,
13887777,2013-11-12,48,122425,8.0,,
13934870,2013-11-13,48,122425,8.0,,
13981164,2013-11-14,48,122425,5.0,,
14028850,2013-11-15,48,122425,9.0,,
14080862,2013-11-16,48,122425,22.0,,
14132691,2013-11-17,48,122425,17.0,,
14181934,2013-11-18,48,122425,13.0,,
14229385,2013-11-19,48,122425,7.0,,
14277548,2013-11-20,48,122425,8.0,,
14324284,2013-11-21,48,122425,5.0,,
14371857,2013-11-22,48,122425,8.0,,
14423509,2013-11-23,48,122425,17.0,,
14475187,2013-11-24,48,122425,23.0,,
14524261,2013-11-25,48,122425,10.0,,
14571826,2013-11-26,48,122425,3.0,,
14619088,2013-11-27,48,122425,6.0,,
14666216,2013-11-28,48,122425,11.0,,
14714330,2013-11-29,48,122425,8.0,,
14767727,2013-11-30,48,122425,13.0,,
14821985,2013-12-01,48,122425,26.0,,
14874319,2013-12-02,48,122425,33.0,,
14925090,2013-12-03,48,122425,11.0,,
14975306,2013-12-04,48,122425,13.0,,
15024736,2013-12-05,48,122425,7.0,,
15074537,2013-12-06,48,122425,12.0,,
15127706,2013-12-07,48,122425,14.0,,
15180556,2013-12-08,48,122425,36.0,,
15231201,2013-12-09,48,122425,12.0,,
15280859,2013-12-10,48,122425,5.0,,
15330366,2013-12-11,48,122425,9.0,,
15379246,2013-12-12,48,122425,8.0,,
15428434,2013-12-13,48,122425,13.0,,
15481641,2013-12-14,48,122425,25.0,,
15535563,2013-12-15,48,122425,19.0,,
15587918,2013-12-16,48,122425,11.0,,
15639197,2013-12-17,48,122425,8.0,,
15690342,2013-12-18,48,122425,11.0,,
15741334,2013-12-19,48,122425,19.0,,
15792100,2013-12-20,48,122425,12.0,,
15845896,2013-12-21,48,122425,24.0,,
15899823,2013-12-22,48,122425,28.0,,
15954007,2013-12-23,48,122425,22.0,,
16006468,2013-12-24,48,122425,8.0,,
16057429,2013-12-26,48,122425,18.0,,
16108647,2013-12-27,48,122425,13.0,,
16161581,2013-12-28,48,122425,23.0,,
16212418,2013-12-29,48,122425,35.0,,
16265668,2013-12-30,48,122425,29.0,,
16316691,2013-12-31,48,122425,13.0,,
16383393,2014-01-02,48,122425,26.0,,
16448711,2014-01-03,48,122425,25.0,,
16517183,2014-01-04,48,122425,25.0,,
16584796,2014-01-05,48,122425,25.0,,
16648152,2014-01-06,48,122425,17.0,,
16710926,2014-01-07,48,122425,11.0,,
16773986,2014-01-08,48,122425,13.0,,
16836282,2014-01-09,48,122425,6.0,,
16898816,2014-01-10,48,122425,10.0,,
16966648,2014-01-11,48,122425,14.0,,
17033895,2014-01-12,48,122425,28.0,,
17097954,2014-01-13,48,122425,9.0,,
17160401,2014-01-14,48,122425,9.0,,
17223766,2014-01-15,48,122425,9.0,,
17287008,2014-01-16,48,122425,14.0,,
17350084,2014-01-17,48,122425,8.0,,
17418456,2014-01-18,48,122425,13.0,,
17486100,2014-01-19,48,122425,34.0,,
17550492,2014-01-20,48,122425,12.0,,
17613870,2014-01-21,48,122425,4.0,,
17676193,2014-01-22,48,122425,7.0,,
17737910,2014-01-23,48,122425,10.0,,
17800754,2014-01-24,48,122425,13.0,,
17868385,2014-01-25,48,122425,22.0,,
17935702,2014-01-26,48,122425,17.0,,
17999236,2014-01-27,48,122425,7.0,,
18061586,2014-01-28,48,122425,2.0,,
19255654,2014-02-20,48,122425,3.0,,
19303719,2014-02-21,48,122425,6.0,,
19355279,2014-02-22,48,122425,25.0,,
19405631,2014-02-23,48,122425,26.0,,
19455196,2014-02-24,48,122425,24.0,,
19503349,2014-02-25,48,122425,9.0,,
19551670,2014-02-26,48,122425,14.0,,
19599767,2014-02-27,48,122425,1.0,,
19717589,2014-03-01,48,122425,1.0,,
22155546,2014-04-10,48,122425,19.0,False,
22204299,2014-04-11,48,122425,34.0,False,
22256543,2014-04-12,48,122425,44.0,False,
22307730,2014-04-13,48,122425,51.0,False,
22356238,2014-04-14,48,122425,20.0,False,
22404647,2014-04-15,48,122425,27.0,False,
22453632,2014-04-16,48,122425,21.0,False,
22502862,2014-04-17,48,122425,14.0,False,
22551028,2014-04-18,48,122425,23.0,False,
22601737,2014-04-19,48,122425,21.0,False,
22651500,2014-04-20,48,122425,36.0,False,
22700040,2014-04-21,48,122425,13.0,False,
22747827,2014-04-22,48,122425,12.0,False,
22795827,2014-04-23,48,122425,11.0,False,
22843290,2014-04-24,48,122425,11.0,False,
22890914,2014-04-25,48,122425,11.0,False,
22941992,2014-04-26,48,122425,13.0,False,
22992856,2014-04-27,48,122425,4.0,False,
23041135,2014-04-28,48,122425,4.0,False,
23088432,2014-04-29,48,122425,6.0,False,
23136488,2014-04-30,48,122425,9.0,False,
23187655,2014-05-01,48,122425,1.0,False,
23637303,2014-05-10,48,122425,1.0,False,
23784046,2014-05-13,48,122425,9.0,False,
23831787,2014-05-14,48,122425,11.0,False,
23879161,2014-05-15,48,122425,15.0,False,
23927594,2014-05-16,48,122425,18.0,False,
23979973,2014-05-17,48,122425,20.0,False,
24032190,2014-05-18,48,122425,21.0,False,
24081472,2014-05-19,48,122425,9.0,False,
24129968,2014-05-20,48,122425,8.0,False,
24177820,2014-05-21,48,122425,11.0,False,
24224908,2014-05-22,48,122425,6.0,False,
24272348,2014-05-23,48,122425,9.0,False,
24324313,2014-05-24,48,122425,19.0,False,
24376068,2014-05-25,48,122425,27.0,False,
24425205,2014-05-26,48,122425,7.0,False,
24472742,2014-05-27,48,122425,8.0,False,
24520549,2014-05-28,48,122425,6.0,False,
24568226,2014-05-29,48,122425,9.0,False,
24618126,2014-05-30,48,122425,6.0,False,
24672703,2014-05-31,48,122425,11.0,False,
24728165,2014-06-01,48,122425,21.0,False,
24781273,2014-06-02,48,122425,17.0,False,
24832908,2014-06-03,48,122425,14.0,False,
24883888,2014-06-04,48,122425,10.0,False,
24933892,2014-06-05,48,122425,5.0,False,
24984067,2014-06-06,48,122425,16.0,False,
25038196,2014-06-07,48,122425,16.0,False,
25092276,2014-06-08,48,122425,31.0,False,
25143886,2014-06-09,48,122425,10.0,False,
25193810,2014-06-10,48,122425,13.0,False,
25243561,2014-06-11,48,122425,7.0,False,
25292227,2014-06-12,48,122425,7.0,False,
25342223,2014-06-13,48,122425,6.0,False,
25397164,2014-06-14,48,122425,13.0,False,
25449086,2014-06-15,48,122425,7.0,False,
25500960,2014-06-16,48,122425,13.0,False,
25551690,2014-06-17,48,122425,6.0,False,
25601904,2014-06-18,48,122425,12.0,False,
25651173,2014-06-19,48,122425,8.0,False,
25700477,2014-06-20,48,122425,5.0,False,
25754532,2014-06-21,48,122425,18.0,False,
25808464,2014-06-22,48,122425,45.0,False,
25860181,2014-06-23,48,122425,12.0,False,
25910077,2014-06-24,48,122425,7.0,False,
25959755,2014-06-25,48,122425,6.0,False,
26009041,2014-06-26,48,122425,13.0,False,
26059024,2014-06-27,48,122425,2.0,False,
26167150,2014-06-29,48,122425,2.0,False,
26219767,2014-06-30,48,122425,1.0,False,
26489717,2014-07-04,48,122425,5.0,False,
26560577,2014-07-05,48,122425,34.0,False,
26631448,2014-07-06,48,122425,18.0,False,
26699665,2014-07-07,48,122425,11.0,False,
26765702,2014-07-08,48,122425,4.0,False,
26830613,2014-07-09,48,122425,8.0,False,
26895444,2014-07-10,48,122425,8.0,False,
26959466,2014-07-11,48,122425,8.0,False,
27029492,2014-07-12,48,122425,5.0,False,
27098076,2014-07-13,48,122425,15.0,False,
27164767,2014-07-14,48,122425,12.0,False,
27231598,2014-07-15,48,122425,10.0,False,
27298184,2014-07-16,48,122425,15.0,False,
27363450,2014-07-17,48,122425,7.0,False,
27429035,2014-07-18,48,122425,2.0,False,
27498958,2014-07-19,48,122425,15.0,False,
27568330,2014-07-20,48,122425,12.0,False,
27635821,2014-07-21,48,122425,7.0,False,
27701352,2014-07-22,48,122425,4.0,False,
27766520,2014-07-23,48,122425,10.0,False,
27832573,2014-07-24,48,122425,4.0,False,
27900260,2014-07-25,48,122425,7.0,False,
27971027,2014-07-26,48,122425,12.0,False,
28041587,2014-07-27,48,122425,10.0,False,
28110016,2014-07-28,48,122425,8.0,False,
28177071,2014-07-29,48,122425,5.0,False,
28243818,2014-07-30,48,122425,7.0,False,
28311512,2014-07-31,48,122425,8.0,False,
28369250,2014-08-01,48,122425,8.0,False,
28427430,2014-08-02,48,122425,15.0,False,
28484289,2014-08-03,48,122425,23.0,False,
28538959,2014-08-04,48,122425,9.0,False,
28592125,2014-08-05,48,122425,9.0,False,
28644599,2014-08-06,48,122425,11.0,False,
28696393,2014-08-07,48,122425,7.0,False,
28748489,2014-08-08,48,122425,5.0,False,
28803684,2014-08-09,48,122425,21.0,False,
28858140,2014-08-10,48,122425,22.0,False,
28911580,2014-08-11,48,122425,11.0,False,
28963317,2014-08-12,48,122425,9.0,False,
29014873,2014-08-13,48,122425,9.0,False,
29065956,2014-08-14,48,122425,7.0,False,
29118446,2014-08-15,48,122425,11.0,False,
29174203,2014-08-16,48,122425,11.0,False,
29229467,2014-08-17,48,122425,13.0,False,
29283412,2014-08-18,48,122425,11.0,False,
29336045,2014-08-19,48,122425,12.0,False,
29388851,2014-08-20,48,122425,13.0,False,
29440859,2014-08-21,48,122425,5.0,False,
29493152,2014-08-22,48,122425,7.0,False,
29548673,2014-08-23,48,122425,12.0,False,
29604020,2014-08-24,48,122425,15.0,False,
29657399,2014-08-25,48,122425,6.0,False,
29709586,2014-08-26,48,122425,6.0,False,
29761423,2014-08-27,48,122425,6.0,False,
29812456,2014-08-28,48,122425,5.0,False,
29865144,2014-08-29,48,122425,6.0,False,
29922335,2014-08-30,48,122425,17.0,False,
29979328,2014-08-31,48,122425,21.0,False,
30049347,2014-09-01,48,122425,13.0,False,
30120362,2014-09-02,48,122425,13.0,False,
30190157,2014-09-03,48,122425,12.0,False,
30258330,2014-09-04,48,122425,12.0,False,
30326217,2014-09-05,48,122425,11.0,False,
30399268,2014-09-06,48,122425,18.0,False,
30472195,2014-09-07,48,122425,25.0,False,
30541789,2014-09-08,48,122425,8.0,False,
30609026,2014-09-09,48,122425,10.0,False,
30676232,2014-09-10,48,122425,8.0,False,
30742904,2014-09-11,48,122425,9.0,False,
30810407,2014-09-12,48,122425,16.0,False,
30883545,2014-09-13,48,122425,10.0,False,
30956525,2014-09-14,48,122425,16.0,False,
31026639,2014-09-15,48,122425,9.0,False,
31095810,2014-09-16,48,122425,7.0,False,
31163788,2014-09-17,48,122425,9.0,False,
31230139,2014-09-18,48,122425,2.0,False,
31297098,2014-09-19,48,122425,3.0,False,
31369726,2014-09-20,48,122425,14.0,False,
31442286,2014-09-21,48,122425,18.0,False,
31511354,2014-09-22,48,122425,10.0,False,
31579302,2014-09-23,48,122425,7.0,False,
31646959,2014-09-24,48,122425,5.0,False,
31713095,2014-09-25,48,122425,5.0,False,
31779533,2014-09-26,48,122425,5.0,False,
31851874,2014-09-27,48,122425,14.0,False,
31924675,2014-09-28,48,122425,22.0,False,
31994150,2014-09-29,48,122425,8.0,False,
32063977,2014-09-30,48,122425,12.0,False,
32135923,2014-10-01,48,122425,9.0,False,
32207070,2014-10-02,48,122425,16.0,False,
32277736,2014-10-03,48,122425,17.0,False,
32352272,2014-10-04,48,122425,19.0,False,
32425983,2014-10-05,48,122425,29.0,False,
32496483,2014-10-06,48,122425,13.0,False,
32565339,2014-10-07,48,122425,10.0,False,
32633496,2014-10-08,48,122425,3.0,False,
32700954,2014-10-09,48,122425,13.0,False,
32771477,2014-10-10,48,122425,13.0,False,
32844339,2014-10-11,48,122425,16.0,False,
32916529,2014-10-12,48,122425,14.0,False,
32986225,2014-10-13,48,122425,4.0,False,
33054050,2014-10-14,48,122425,5.0,False,
33122452,2014-10-15,48,122425,7.0,False,
33190697,2014-10-16,48,122425,4.0,False,
33258474,2014-10-17,48,122425,7.0,False,
33331972,2014-10-18,48,122425,23.0,False,
33405751,2014-10-19,48,122425,14.0,False,
33475857,2014-10-20,48,122425,9.0,False,
33544028,2014-10-21,48,122425,4.0,False,
33611357,2014-10-22,48,122425,6.0,False,
33678619,2014-10-23,48,122425,7.0,False,
33745978,2014-10-24,48,122425,8.0,False,
33818993,2014-10-25,48,122425,20.0,False,
33892434,2014-10-26,48,122425,12.0,False,
33962061,2014-10-27,48,122425,11.0,False,
34029851,2014-10-28,48,122425,8.0,False,
34096996,2014-10-29,48,122425,9.0,False,
34163578,2014-10-30,48,122425,4.0,False,
34232340,2014-10-31,48,122425,6.0,False,
34307727,2014-11-01,48,122425,16.0,False,
34379618,2014-11-02,48,122425,19.0,False,
34454163,2014-11-03,48,122425,29.0,False,
34526294,2014-11-04,48,122425,10.0,False,
34597355,2014-11-05,48,122425,12.0,False,
34666444,2014-11-06,48,122425,7.0,False,
34735389,2014-11-07,48,122425,10.0,False,
34808936,2014-11-08,48,122425,21.0,False,
34882875,2014-11-09,48,122425,18.0,False,
34952999,2014-11-10,48,122425,16.0,False,
35021418,2014-11-11,48,122425,6.0,False,
35088861,2014-11-12,48,122425,6.0,False,
35155725,2014-11-13,48,122425,5.0,False,
35223624,2014-11-14,48,122425,4.0,False,
35297581,2014-11-15,48,122425,20.0,False,
35372395,2014-11-16,48,122425,13.0,False,
35443293,2014-11-17,48,122425,7.0,False,
35512053,2014-11-18,48,122425,18.0,False,
35579670,2014-11-19,48,122425,5.0,False,
35647721,2014-11-20,48,122425,4.0,False,
35716242,2014-11-21,48,122425,11.0,False,
35789574,2014-11-22,48,122425,19.0,False,
35863712,2014-11-23,48,122425,13.0,False,
35934118,2014-11-24,48,122425,12.0,False,
36002382,2014-11-25,48,122425,12.0,False,
36070183,2014-11-26,48,122425,5.0,False,
36137007,2014-11-27,48,122425,3.0,False,
36205421,2014-11-28,48,122425,4.0,False,
36280922,2014-11-29,48,122425,16.0,False,
36357210,2014-11-30,48,122425,27.0,False,
36432133,2014-12-01,48,122425,14.0,False,
36505667,2014-12-02,48,122425,9.0,False,
36577850,2014-12-03,48,122425,14.0,False,
36648566,2014-12-04,48,122425,8.0,False,
36719547,2014-12-05,48,122425,8.0,False,
36795170,2014-12-06,48,122425,17.0,False,
36871491,2014-12-07,48,122425,26.0,False,
36944905,2014-12-08,48,122425,14.0,False,
37016467,2014-12-09,48,122425,8.0,False,
